id,room,area,price,houseage,living,condition,floor,layout,allfloor,kind_name,regionname,sectionname,fulladdress,address_img_title,unit,address,lat,lng,loc_type,min_station,min_station_name,min_park,min_park_name
4711927,0,15,20000,0,,"tv,cold,washer,four,broadband,trabus,balcony_0,bed,wardrobe,sofa",3,,4,分租套房,台北市,松山區,寧安街68巷小巨蛋商圈精美樓中樓,小巨蛋商圈精美樓中樓,元/月,松山區寧安街68巷,25.0511505,121.5539276,GEOMETRIC_CENTER,144.9854648,台北小巨蛋,120.9469849,美仁一號公園
4702431,1,20,14500,0,,"icebox,cold,washer,hotwater,landpost,cook,balcony_1,bed,wardrobe,bookTable,chair",3,1房2廳1衛,3,整層住家,台北市,士林區,中興街士林捷運站旁最優質的住家型公寓,士林捷運站旁最優質的住家型公寓,元/月,士林區中興街,25.0957088,121.5222995,GEOMETRIC_CENTER,466.7724928,士林,35.78037186,華聲公園
4730923,3,23,31000,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,landpost,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",5,3房2廳1衛,14,整層住家,台北市,松山區,八德路四段松山捷運百萬裝潢溫馨小豪宅,松山捷運百萬裝潢溫馨小豪宅,元/月,松山區八德路四段,25.0493289,121.5689611,GEOMETRIC_CENTER,497.031716,南京三民,192.5110273,交六
4683438,0,8,12000,0,,"tv,icebox,cold,washer,hotwater,four,broadband,lift,landpost,pet,trabus,balcony_0,bed,wardrobe,sofa,bookTable,chair",6,,7,獨立套房,台北市,萬華區,大理街全新溫馨套房，家具家電齊全~,全新溫馨套房，家具家電齊全~,元/月,萬華區大理街,25.0343697,121.4986845,GEOMETRIC_CENTER,194.0270521,龍山寺,106.4894478,寺前公園
4749918,1,19.3,25000,0,"depart,advstore,market,night,park,school,hospital","icebox,cold,washer,hotwater,naturalgas,cook,balcony_1,bed,wardrobe,sofa",3,1房2廳1衛,4,整層住家,台北市,中山區,中山北路二段50巷捷運局旁，捷運雙連站，正1房,捷運局旁，捷運雙連站，正1房,元/月,中山區中山北路二段50巷,25.0562289,121.521695,GEOMETRIC_CENTER,181.184631,雙連,233.2535613,中安公園
4692938,0,13,20000,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,cook,balcony_0,bed,wardrobe,sofa,bookTable,chair",3,,6,獨立套房,台北市,中山區,伊通街近松江南京伊通街松江路南京東路,近松江南京伊通街松江路南京東路,元/月,中山區伊通街,25.0514006,121.534785,GEOMETRIC_CENTER,242.4407922,松江南京,138.1112443,伊通公園
4692939,0,15.4,28000,0,,"tv,icebox,cold,washer,hotwater,broadband,landpost,cook,balcony_0,bed,wardrobe,sofa,bookTable,chair",7,,14,獨立套房,台北市,中山區,農安街基泰之星挑高小豪宅百萬裝潢家電全,基泰之星挑高小豪宅百萬裝潢家電全,元/月,中山區農安街6號,25.0649476,121.523302,RANGE_INTERPOLATED,419.2459874,中山國小,121.910244,撫順公園
4711935,2,15.9,32000,0,"advstore,market,park,school","tv,icebox,washer,lift,pet,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",7,2房1廳2衛,7,整層住家,台北市,北投區,致遠一路一段【明德低調奢華新廈】雙主臥加大露台,【明德低調奢華新廈】雙主臥加大露台,元/月,北投區致遠一路一段,25.1087374,121.5160369,GEOMETRIC_CENTER,301.866367,明德,298.9636507,致遠公園
4692946,0,18,33000,0,"depart,advstore,night,hospital","tv,icebox,cold,washer,hotwater,four,broadband,lift,naturalgas,cook,trabus,balcony_1,bed,wardrobe,sofa,bookTable,chair",15,,18,獨立套房,台北市,大同區,市民大道一段近台北轉運站、台北車站、市民大道一段,近台北轉運站、台北車站、市民大道一段,元/月,大同區市民大道一段,25.0489071,121.5164167,GEOMETRIC_CENTER,306.1366267,台北車站,157.5644909,交通8號廣場
4692948,2,27,60000,0,"depart,advstore,night,hospital","tv,icebox,cold,washer,hotwater,four,broadband,lift,naturalgas,cook,trabus,balcony_1,bed,wardrobe,sofa,bookTable,chair",17,2房2廳1衛,18,整層住家,台北市,大同區,市民大道一段近台北轉運站、台北車站、市民大道一段,近台北轉運站、台北車站、市民大道一段,元/月,大同區市民大道一段,25.0489071,121.5164167,GEOMETRIC_CENTER,306.1366267,台北車站,157.5644909,交通8號廣場
4683451,0,10,15000,0,"advstore,market,park,school","tv,icebox,cold,washer,hotwater,four,broadband,naturalgas,cook,trabus,balcony_0,bed,wardrobe,sofa,bookTable,chair",1,,7,獨立套房,台北市,中正區,三元街212巷建中一房一廳大套房,建中一房一廳大套房,元/月,中正區三元街212巷,25.0271012,121.512302,GEOMETRIC_CENTER,872.0803141,中正紀念堂,255.3647745,永昌公園
4711943,3,40,60000,0,"advstore,market,night,park,school,hospital","cold,hotwater,lift,naturalgas,cook,balcony_1",7,3房2廳2衛,19,整層住家,台北市,北投區,裕民二路石牌優質新屋美三房~昇陽麗石,石牌優質新屋美三房~昇陽麗石,元/月,北投區裕民二路,25.1153908,121.5168933,GEOMETRIC_CENTER,169.0829642,石牌,143.598903,北投98號綠地
4683452,3,54.7,60000,0,"depart,advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,naturalgas,cartplace,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",3,3房2廳2衛,10,整層住家,台北市,士林區,士東路∼近日僑學校。戶數單純。屋況整潔∼,∼近日僑學校。戶數單純。屋況整潔∼,元/月,士林區士東路,25.1127132,121.5329794,GEOMETRIC_CENTER,1466.693289,明德,446.4313687,天和一號公園
4702449,0,5,10000,0,"advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,lift,naturalgas,landpost,cook,trabus,girl,balcony_1,bed,wardrobe,sofa,bookTable,chair",9,,11,雅房,台北市,松山區,復興北路427巷中山國中站精緻雅套房，限女性(含水電),中山國中站精緻雅套房，限女性(含水電),元/月,松山區復興北路427巷,25.0632859,121.5445133,ROOFTOP,272.8264316,中山國中,403.9462113,民有一號公園
4711946,2,24,26000,10,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,naturalgas,landpost,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",5,2房2廳1衛,8,整層住家,台北市,中山區,"新生北路三段2房2廳,廚房獨立,客廳彩光佳，沙發新","2房2廳,廚房獨立,客廳彩光佳，沙發新",元/月,中山區新生北路三段,25.0666336,121.5279828,GEOMETRIC_CENTER,462.9926133,中山國小,178.0317798,新祿公園
4132630,0,5,6500,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,naturalgas,landpost,boy,balcony_1,bed,wardrobe,bookTable,chair",5,,5,雅房,台北市,中山區,中山北路二段36巷最夯6雅房！中山捷運一分鐘∼麗晶飯店對面,最夯6雅房！中山捷運一分鐘∼麗晶飯店對面,元/月,中山區中山北路二段36巷,25.0543318,121.5216225,GEOMETRIC_CENTER,228.8595769,中山,221.5827069,中山4號廣場
4673962,0,22,42000,0,,"tv,icebox,cold,washer,hotwater,lift,naturalgas,cook,trabus,balcony_0,bed,wardrobe,sofa,bookTable,chair",8,,14,獨立套房,台北市,中山區,中山北路一段121巷【皇翔桂冠】商務出租美套房,【皇翔桂冠】商務出租美套房,元/月,中山區中山北路一段121巷,25.0511608,121.523303,GEOMETRIC_CENTER,338.0367671,中山,290.2540329,林森公園
4749938,1,9.4,27999,0,"depart,advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,pet,cook,balcony_0,bed,wardrobe,sofa,bookTable,chair",10,1房0廳1衛,12,整層住家,台北市,大安區,忠孝東路四段美樂房屋、正東區頂好商圈、高樓層、屋況好,美樂房屋、正東區頂好商圈、高樓層、屋況好,元/月,大安區忠孝東路四段,25.0415575,121.5507101,GEOMETRIC_CENTER,26.87562025,忠孝敦化,375.1837384,大安398號綠地
4673965,0,8,9500,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,four,broadband,landpost,pet,cook,trabus,balcony_1,bed,wardrobe,bookTable,chair",2,,4,獨立套房,台北市,萬華區,廣州街~萬華夜市龍山寺商圈旁~全新裝潢*附傢俱,~萬華夜市龍山寺商圈旁~全新裝潢*附傢俱,元/月,萬華區廣州街,25.0366044,121.5011699,GEOMETRIC_CENTER,170.2878468,龍山寺,191.3836503,萬華51號公園
4740445,2,17,26000,0,"depart,advstore,market,night,park,school,hospital","cold,hotwater,naturalgas,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",4,2房1廳1衛,4,整層住家,台北市,大安區,金華街溫馨兩房，古亭東門雙捷運，採光一級棒!,溫馨兩房，古亭東門雙捷運，採光一級棒!,元/月,大安區金華街,25.0299439,121.5280273,GEOMETRIC_CENTER,445.9908479,東門,161.7676408,錦華綠地
4692961,2,29.6,40000,0,,"tv,icebox,cold,washer,hotwater,pet,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",2,2房2廳1衛,14,整層住家,台北市,萬華區,漢口街二段MRT西門站中華路漢中街,MRT西門站中華路漢中街,元/月,萬華區漢口街二段,25.045821,121.5061963,GEOMETRIC_CENTER,467.320245,西門,40.02528658,福星公園
4702460,0,7,8500,0,,"tv,icebox,cold,washer,hotwater,four,broadband,landpost,balcony_0,lease,bed,wardrobe,bookTable,chair",4,,5,分租套房,台北市,萬華區,寶興街新西園寶興套房出租,新西園寶興套房出租,元/月,萬華區寶興街,25.0251828,121.4947082,GEOMETRIC_CENTER,1258.719688,龍山寺,228.4723322,西園公園
4673974,0,5,6000,0,,"tv,icebox,cold,hotwater,four,broadband,balcony_1,bed,wardrobe,bookTable,chair",3,,3,獨立套房,台北市,北投區,知行路293巷☆★租關渡3樓雅寓套房★☆,☆★租關渡3樓雅寓套房★☆,元/月,北投區知行路293巷,25.1218963,121.4668864,GEOMETRIC_CENTER,402.4381535,關渡,131.2154844,北投186號綠地
4683475,2,26.6,32000,0,,"cold,hotwater,naturalgas,cartplace,cook,balcony_1",3,2房2廳1衛,11,整層住家,台北市,信義區,吳興街600巷租吳興國小旁全新裝潢二房新廈,租吳興國小旁全新裝潢二房新廈,元/月,信義區吳興街600巷,25.019505,121.5704847,GEOMETRIC_CENTER,1180.670039,麟光,465.673426,泰和公園
4730961,0,12,19800,0,"depart,advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,landpost,cook,trabus,balcony_0,bed,wardrobe,sofa,bookTable,chair",5,,5,獨立套房,台北市,松山區,"光復南路33巷會呼吸的綠森林,乾濕分,廚房,獨洗,垃圾","會呼吸的綠森林,乾濕分,廚房,獨洗,垃圾",元/月,松山區光復南路33巷20弄3號,25.0465796,121.5590831,ROOFTOP,593.8647138,國父紀念館,260.7551911,復盛公園(前名捐地公園)
4683478,4,59.6,70500,0,"depart,advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,naturalgas,cartplace,pet,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",3,4房2廳2衛,14,整層住家,台北市,北投區,文林北路∼近明德路。歐洲學校。採光好。傢俱齊全∼,∼近明德路。歐洲學校。採光好。傢俱齊全∼,元/月,北投區文林北路,25.1068101,121.515576,GEOMETRIC_CENTER,465.3226641,明德,370.2876501,文化一公園
4702473,3,28.1,51999,0,"advstore,market,park,school","tv,icebox,cold,washer,hotwater,lift,naturalgas,cartplace,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",7,3房2廳1衛,7,整層住家,台北市,中正區,廈門街古亭站美裝採光三房大露臺附車位,古亭站美裝採光三房大露臺附車位,元/月,中正區廈門街,25.0244403,121.5174236,GEOMETRIC_CENTER,589.8104855,古亭,194.0696452,牯嶺公園
4702474,0,9.1,15000,0,"depart,advstore,park,school,hospital","tv,icebox,cold,hotwater,lift,balcony_0,bed,wardrobe,sofa",14,,14,獨立套房,台北市,中山區,林森北路台北京宴優質美套房,台北京宴優質美套房,元/月,中山區林森北路306號,25.0559918,121.5252577,ROOFTOP,493.6569213,雙連,139.3507624,中安公園
4408068,0,12,5800,0,,"landpost,balcony_1,lease",0,類型：平面式,0,車位,台北市,中山區,天祥路平面車位~近捷運民權西路站(含管理費),平面車位~近捷運民權西路站(含管理費),元/月,中山區天祥路,25.0623259,121.5209561,GEOMETRIC_CENTER,138.2856952,民權西路,119.0448519,永靜公園
4702478,0,5,8000,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,landpost,balcony_0,bed,wardrobe,bookTable,chair",4,,5,分租套房,台北市,中正區,信陽街站前南陽街補習班特區,站前南陽街補習班特區,元/月,中正區信陽街,25.0446488,121.5160937,GEOMETRIC_CENTER,227.9343434,台北車站,78.13568007,黎明公園
4692982,3,28.6,45998,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,naturalgas,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",6,3房2廳1衛,6,整層住家,台北市,大安區,仁愛路四段345巷★近東區★優質3房~靜巷~機能佳~,★近東區★優質3房~靜巷~機能佳~,元/月,大安區仁愛路四段345巷,25.0387153,121.5540622,GEOMETRIC_CENTER,478.7121366,忠孝敦化,392.5489742,光信公園
4702479,4,98,160000,0,"depart,advstore,market,night,park,school,hospital","cold,hotwater,lift,naturalgas,cartplace,pet,cook,balcony_1,wardrobe",4,4房2廳3衛,12,整層住家,台北市,中山區,朱崙街◆朱崙街知名豪宅聚落◆全新裝潢,◆朱崙街知名豪宅聚落◆全新裝潢,元/月,中山區朱崙街,25.049997,121.5404454,GEOMETRIC_CENTER,450.8545964,南京復興,145.2701245,朱崙公園
4721475,2,23.7,29000,0,,"tv,icebox,cold,washer,hotwater,naturalgas,cartplace,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",3,2房1廳1衛,13,整層住家,台北市,大同區,華亭街兩房裝潢屋!豪宅阿亮0913795005,兩房裝潢屋!豪宅阿亮0913795005,元/月,大同區華亭街,25.0529372,121.5131919,GEOMETRIC_CENTER,483.5850998,北門,345.1147538,塔城公園
4702482,0,8,10000,0,park,"tv,icebox,cold,washer,hotwater,broadband,naturalgas,landpost,balcony_0",11,,12,獨立套房,台北市,文山區,"興隆路三段海巡署旁,離捷運站近,門前有公車站牌","海巡署旁,離捷運站近,門前有公車站牌",元/月,文山區興隆路三段302號,24.9930762,121.558774,ROOFTOP,698.454285,萬芳醫院,203.7774266,興德綠色步道
4683488,4,52.7,61000,0,"advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,naturalgas,cartplace,pet,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",8,4房2廳2衛,10,整層住家,台北市,北投區,自強街∼近明德站。自強市場。標準四房。景觀佳∼,∼近明德站。自強市場。標準四房。景觀佳∼,元/月,北投區自強街,25.1106413,121.5146867,GEOMETRIC_CENTER,423.2214278,明德,78.98830078,致遠公園
4711984,4,71.9,118000,0,"depart,advstore,park,hospital","hotwater,lift,naturalgas,cartplace,pet,cook,trabus,balcony_1,wardrobe",14,4房2廳2衛,21,整層住家,台北市,南港區,經貿二路大同璽苑景觀高樓【南軟豪宅屋主誠意租】,大同璽苑景觀高樓【南軟豪宅屋主誠意租】,元/月,南港區經貿二路,25.0581002,121.6167791,GEOMETRIC_CENTER,270.6013131,南港軟體園區,141.3551775,三重世貿公園
4674000,0,13,20000,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,cook,trabus,balcony_0,bed,wardrobe,bookTable,chair",4,,15,獨立套房,台北市,中山區,民權東路二段精美溫馨大套房,精美溫馨大套房,元/月,中山區民權東路二段,25.0625939,121.5325669,GEOMETRIC_CENTER,377.9562678,行天宮,278.5579246,新壽公園
4730982,3,51,46000,0,,"cold,hotwater,naturalgas,cartplace,cook,trabus,balcony_1,wardrobe",4,3房2廳2衛,14,整層住家,台北市,內湖區,石潭路近內科行善路Costco~典雅裝潢~,近內科行善路Costco~典雅裝潢~,元/月,內湖區石潭路,25.0627291,121.5876613,GEOMETRIC_CENTER,1476.829161,昆陽,157.8775368,明美公園
4730985,2,35,35000,0,"advstore,market,night,park,school,hospital","icebox,cold,hotwater,lift,pet,cook,trabus,balcony_0,wardrobe",9,2房2廳1衛,12,整層住家,台北市,大安區,復興南路復興南路辛亥路口台大旁二房電梯,復興南路辛亥路口台大旁二房電梯,元/月,大安區復興南路,25.027216,121.5435516,GEOMETRIC_CENTER,122.3441859,科技大樓,110.2041407,龍陣一號公園
4702503,0,14,25000,0,"depart,advstore,park,hospital","icebox,cold,washer,hotwater,lift,cook,trabus,balcony_0,bed,sofa,bookTable",7,,14,獨立套房,台北市,中山區,長春路近中山站中山北路林森北路有陽台,近中山站中山北路林森北路有陽台,元/月,中山區長春路,25.0548097,121.5334919,GEOMETRIC_CENTER,244.3599866,松江南京,203.6294968,四平公園
4683509,4,70.2,73000,0,"advstore,market,night,park,school,hospital","cold,hotwater,lift,naturalgas,cartplace,pet,cook,balcony_1,bed,wardrobe",2,4房2廳2衛,12,整層住家,台北市,中山區,中山北路二段近馬偕。錦州街。空屋四房。新屋,近馬偕。錦州街。空屋四房。新屋,元/月,中山區中山北路二段,25.0601242,121.5230692,GEOMETRIC_CENTER,371.9317753,雙連,206.0269466,永靜公園
4683510,0,25,5000,0,"advstore,market,night","icebox,washer,hotwater,landpost,pet,cook,balcony_0,bed,wardrobe,bookTable,chair",3,,5,雅房,台北市,大同區,延平北路四段雅房出租.北市延平北路4段靠近民族西路口,雅房出租.北市延平北路4段靠近民族西路口,元/月,大同區延平北路四段,25.0730247,121.5112547,GEOMETRIC_CENTER,907.2707593,圓山,226.3405612,迪化公園
4712002,0,8,9000,0,"depart,advstore,market,night,park,school,hospital","cold,washer,hotwater,broadband,lift,landpost,trabus,girl,balcony_0,bed,wardrobe,bookTable,chair",10,,18,獨立套房,台北市,萬華區,內江街全新套房近西門捷運站東吳大學城區及北護,全新套房近西門捷運站東吳大學城區及北護,元/月,萬華區內江街128號,25.041543,121.503086,ROOFTOP,516.0500661,西門,265.278111,萬華266號綠地
4740496,4,42,63000,0,,"tv,icebox,cold,washer,hotwater,lift,cartplace,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",11,4房2廳2衛,14,整層住家,台北市,中山區,長安東路二段長安龍江雅痞氣派高級4房,長安龍江雅痞氣派高級4房,元/月,中山區長安東路二段162號,25.0482323,121.5393215,ROOFTOP,657.5918342,南京復興,166.6388816,建興公園
4683515,4,60.1,140000,0,"depart,advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,naturalgas,cartplace,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",5,4房2廳3衛,11,整層住家,台北市,大安區,瑞安街近復興南路。知名豪邸。精緻裝潢3+1書,近復興南路。知名豪邸。精緻裝潢3+1書,元/月,大安區瑞安街,25.0289738,121.541745,GEOMETRIC_CENTER,361.8006961,科技大樓,80.77690213,龍陣二號公園
4626536,0,5,8500,0,"depart,advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,lift,naturalgas,landpost,cook,trabus,girl,balcony_0,bed,wardrobe,sofa,bookTable,chair",4,,10,雅房,台北市,士林區,雨農路優質社區雅房出租近東吳、銘傳,優質社區雅房出租近東吳、銘傳,元/月,士林區雨農路,25.0993486,121.5324881,GEOMETRIC_CENTER,907.1839376,士林,161.9091024,福志公園
4740500,3,65,35000,0,"depart,advstore,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,landpost,cartplace,pet,cook,trabus,balcony_1,bed,wardrobe,sofa,bookTable,chair",3,3房2廳2衛,5,整層住家,台北市,北投區,行義路130巷近天母、石牌，電梯華廈，環境清幽,近天母、石牌，電梯華廈，環境清幽,元/月,北投區行義路130巷24號,25.129545,121.5295455,RANGE_INTERPOLATED,2192.099062,石牌,244.2043858,北投173號綠地(永和綠地)
4749998,0,7,7800,0,"advstore,market,night,park,school","tv,icebox,cold,washer,hotwater,four,broadband,naturalgas,landpost,cook,trabus,girl,balcony_1,bed,wardrobe,sofa,bookTable,chair",1,,4,雅房,台北市,南港區,研究院路一段南港展覽館站中研院汐止橫科機能大雅房,南港展覽館站中研院汐止橫科機能大雅房,元/月,南港區研究院路一段,25.0519641,121.6160092,GEOMETRIC_CENTER,339.9692209,南港展覽館,99.08646721,中南公園
4683519,0,6,6000,0,,"cold,washer,hotwater,naturalgas,landpost,balcony_1,bed,wardrobe,bookTable,chair",4,,4,雅房,台北市,南港區,福德街309巷安全舒適光線好限正職單身女性,安全舒適光線好限正職單身女性,元/月,南港區福德街309巷27號,25.0390832,121.5882407,ROOFTOP,869.2852632,後山埤,130.791673,百福公園
4740503,0,7,12000,0,,"cold,washer,hotwater,broadband,landpost,pet,cook,balcony_0",4,,4,獨立套房,台北市,大安區,"敦化南路二段11巷急招租近遠企商圈，一層一間,獨立套房","急招租近遠企商圈，一層一間,獨立套房",元/月,大安區敦化南路二段11巷31號,25.0325466,121.5506362,RANGE_INTERPOLATED,178.2355018,信義安和,147.9469402,平安公園
4683523,3,56.1,50000,0,"advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,naturalgas,cartplace,pet,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",3,3房2廳2衛,15,整層住家,台北市,北投區,裕民二路∼近石牌站。夜市。生活機能佳。優質裝潢∼,∼近石牌站。夜市。生活機能佳。優質裝潢∼,元/月,北投區裕民二路,25.1153908,121.5168933,GEOMETRIC_CENTER,169.0829642,石牌,143.598903,北投98號綠地
4674027,4,36,25000,0,,"pet,cook,balcony_1",3,4房2廳2衛,5,整層住家,台北市,士林區,德行東路190巷忠義街雅寓三樓,忠義街雅寓三樓,元/月,士林區德行東路190巷,25.107753,121.5315169,GEOMETRIC_CENTER,1063.909016,芝山,132.7002986,聖山綠地
4731014,0,10,20000,0,,"tv,icebox,cold,washer,hotwater,cook,balcony_0,bed,wardrobe,sofa,bookTable,chair",7,,8,獨立套房,台北市,中山區,松江路松江南京捷運四平街商圈伊通街南京東路,松江南京捷運四平街商圈伊通街南京東路,元/月,中山區松江路,25.0595514,121.5330045,GEOMETRIC_CENTER,37.64225209,行天宮,86.18815533,NA
4683530,2,50,80000,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,naturalgas,landpost,cartplace,pet,cook,trabus,balcony_1,bed,wardrobe,sofa,bookTable,chair",3,2房2廳2衛,15,整層住家,台北市,士林區,芝玉路一段197巷-天母之御-輕豪宅全新精緻裝潢,#NAME?,元/月,士林區芝玉路一段197巷5號,25.1074302,121.5333075,RANGE_INTERPOLATED,1204.965507,芝山,117.3870928,聖山綠地
4674035,0,13,19500,0,"advstore,night,school,hospital","cold,hotwater,naturalgas,pet,cook,trabus,balcony_1",8,,12,獨立套房,台北市,信義區,基隆路二段近捷運六張犁站基隆路和平東路,近捷運六張犁站基隆路和平東路,元/月,信義區基隆路二段,25.0273897,121.5560667,GEOMETRIC_CENTER,503.227682,六張犁,91.86329588,臨江公園
4712025,0,10,14000,0,"depart,advstore,market,night,park,school,hospital","icebox,cold,washer,hotwater,four,broadband,lift,naturalgas,pet,cook,balcony_0,bed,wardrobe,sofa,bookTable,chair",15,,15,獨立套房,台北市,信義區,永吉路永春站一級住宅超便宜把握機會,永春站一級住宅超便宜把握機會,元/月,信義區永吉路,25.0455875,121.5740954,GEOMETRIC_CENTER,567.9719395,永春,167.7336991,四育公園
4702528,3,43,39800,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,naturalgas,cartplace,pet,cook,trabus,balcony_1,bed,wardrobe,sofa,bookTable,chair",5,3房2廳2衛,11,整層住家,台北市,內湖區,民權東路六段180巷電梯附家具家電.屋況棒.附平面車位.,電梯附家具家電.屋況棒.附平面車位.,元/月,內湖區民權東路六段180巷150號,25.068772,121.5896154,ROOFTOP,1174.093747,文德,130.8733495,NA
4712028,1,10,17500,0,advstore,"tv,icebox,cold,hotwater,lift,cook,balcony_0,bed,wardrobe,bookTable,chair",4,1房0廳1衛,12,整層住家,台北市,大同區,民權西路捷運1分鐘/承德路口★全新裝潢住辦宅,捷運1分鐘/承德路口★全新裝潢住辦宅,元/月,大同區民權西路,25.0629057,121.514162,GEOMETRIC_CENTER,121.9475821,大橋頭,122.7910868,德鄰公園
4693036,0,4.5,8000,0,,"tv,icebox,cold,washer,hotwater,four,landpost,cook,trabus,balcony_0,bed,wardrobe,bookTable",1,,4,獨立套房,台北市,中山區,合江街127巷4.5坪合江街小套房出租,4.5坪合江街小套房出租,元/月,中山區合江街127巷,25.0607035,121.5407572,GEOMETRIC_CENTER,349.0649025,中山國中,147.9547856,江寧公園
4674046,2,28.9,42000,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,cook,balcony_0,bed,wardrobe,sofa,bookTable,chair",17,2房2廳1衛,18,整層住家,台北市,信義區,光復南路專營W110*邊間高樓商務典藏1+1房,專營W110*邊間高樓商務典藏1+1房,元/月,信義區光復南路567號,25.0309003,121.5575923,ROOFTOP,581.0042139,信義安和,225.9464808,台北好好看(編號098-1-005)
4731030,0,8,6500,0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,naturalgas,pet,trabus,balcony_0,bed,wardrobe,bookTable,chair",3,,4,雅房,台北市,內湖區,環山路一段內湖科學園區精緻雅房~3樓衛浴專人打掃,內湖科學園區精緻雅房~3樓衛浴專人打掃,元/月,內湖區環山路一段,25.0864153,121.5675619,GEOMETRIC_CENTER,474.899661,西湖,115.4778702,西安公園
4731031,0,9.7,29000,0,,"tv,icebox,cold,washer,hotwater,pet,cook,balcony_0,bed,wardrobe,sofa,bookTable,chair",2,,11,獨立套房,台北市,中山區,松江路松江南京站三分可站立長安東路伊通街南京東,松江南京站三分可站立長安東路伊通街南京東,元/月,中山區松江路,25.0595514,121.5330045,GEOMETRIC_CENTER,37.64225209,行天宮,86.18815533,NA
4683546,0,14,11000,0,"advstore,market,night,park","tv,icebox,cold,washer,hotwater,four,broadband,landpost,balcony_0,bed,wardrobe,sofa,bookTable,chair",5,,5,分租套房,台北市,內湖區,"內湖路一段600巷737夜市旁,生活機能佳,近內科及內捷","737夜市旁,生活機能佳,近內科及內捷",元/月,內湖區內湖路一段600巷,25.0786751,121.5781274,GEOMETRIC_CENTER,337.0820021,港墘,179.1811589,瑞陽公園
4626566,0,16,39000,0,"depart,advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,cook,balcony_1,lease,bed,wardrobe,sofa,bookTable,chair",7,,14,獨立套房,台北市,中山區,農安街~酒店式公寓長短期包月出租,~酒店式公寓長短期包月出租,元/月,中山區農安街6-8號,25.0648418,121.5235331,ROOFTOP,393.6009931,中山國小,144.5146614,撫順公園
4702542,3,52,45800,0,,"tv,icebox,cold,washer,hotwater,four,broadband,naturalgas,landpost,cook,balcony_1,lease,bed,sofa,bookTable,chair",6,3房2廳2衛,12,整層住家,台北市,萬華區,西園路電梯捷運3分鐘裝潢美家電齊全,電梯捷運3分鐘裝潢美家電齊全,元/月,萬華區西園路,25.0282005,121.49519,GEOMETRIC_CENTER,943.0464133,龍山寺,243.2333207,西園公園
4721539,4,50,52000,0,,"tv,icebox,cold,washer,hotwater,lift,naturalgas,pet,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",10,4房2廳2衛,11,整層住家,台北市,士林區,承德路四段0933764582捷運四房華廈傢俱電全,0933764582捷運四房華廈傢俱電全,元/月,士林區承德路四段,25.0853394,121.5232805,GEOMETRIC_CENTER,211.0204331,劍潭,119.8068108,士林128號綠地
